subscription_id,customer_id,plan_id,billing_cycle,start_date,status,end_date,cancel_reason,current_monthly_value,mrr,auto_renew
S001137,C01137,P_BASIC_M,Monthly,2023-04-13,Active,,,99.0,19,1
S001138,C01138,P_BASIC_M,Monthly,2024-03-26,Active,,,19.0,19,1
S001139,C01139,P_PRO_A,Annual,2023-04-13,Active,,,41.0,41,1
S001140,C01140,P_BASIC_M,Monthly,2024-06-22,Churned,2024-12-31,No Longer Needed,19.0,19,1
S001141,C01141,P_BUS_A,Annual,2024-04-12,Churned,2024-12-31,Missing Features,82.0,82,1
S001142,C01142,P_BUS_A,Annual,2023-01-16,Active,,,82.0,82,0
S001143,C01143,P_BUS_M,Monthly,2023-05-28,Active,,,99.0,99,1
S001144,C01144,P_BASIC_A,Annual,2024-02-24,Active,,,16.0,16,1
S001145,C01145,P_ENT_M,Monthly,2024-11-01,Churned,2024-12-31,Switched Competitor,249.0,249,1
S001146,C01146,P_PRO_A,Annual,2023-06-08,Churned,2024-08-31,Missing Features,41.0,41,1
S001147,C01147,P_BUS_M,Monthly,2023-03-18,Active,,,99.0,99,1
S001148,C01148,P_PRO_M,Monthly,2024-04-25,Active,,,49.0,49,1
S001149,C01149,P_ENT_M,Monthly,2023-09-29,Churned,2024-12-31,Payment Failure,249.0,249,0
S001150,C01150,P_PRO_A,Annual,2023-12-13,Churned,2024-03-12,Switched Competitor,41.0,41,1
S001151,C01151,P_BASIC_A,Annual,2024-09-30,Churned,2024-12-31,Missing Features,16.0,16,1
S001152,C01152,P_PRO_M,Monthly,2024-02-12,Active,,,49.0,49,1
S001153,C01153,P_ENT_M,Monthly,2024-10-27,Churned,2024-12-31,Switched Competitor,249.0,249,1
S001154,C01154,P_BASIC_M,Monthly,2023-03-24,Active,,,19.0,19,0
S001155,C01155,P_BUS_A,Annual,2023-12-03,Active,,,82.0,82,1
S001156,C01156,P_BASIC_M,Monthly,2024-11-21,Churned,2024-12-31,Poor Support,19.0,19,1
S001157,C01157,P_PRO_A,Annual,2024-06-30,Churned,2024-12-27,Poor Support,41.0,41,1
S001158,C01158,P_BUS_A,Annual,2024-01-25,Active,,,82.0,82,1
S001159,C01159,P_PRO_M,Monthly,2023-11-21,Active,,,49.0,49,1
S001160,C01160,P_PRO_M,Monthly,2024-10-03,Active,,,49.0,49,1
S001161,C01161,P_PRO_A,Annual,2024-05-14,Active,,,41.0,41,1
S001162,C01162,P_ENT_M,Monthly,2024-07-08,Churned,2024-12-31,Too Expensive,249.0,249,1
S001163,C01163,P_BUS_M,Monthly,2023-02-06,Active,,,99.0,99,1
S001164,C01164,P_PRO_M,Monthly,2024-09-24,Active,,,49.0,49,1
S001165,C01165,P_BUS_M,Monthly,2023-03-12,Churned,2023-07-10,Budget Cuts,99.0,99,1
S001166,C01166,P_BASIC_A,Annual,2023-08-29,Active,,,16.0,16,1
S001167,C01167,P_PRO_A,Annual,2024-10-08,Expired,2024-12-31,,41.0,41,0
S001168,C01168,P_BASIC_M,Monthly,2024-12-01,Churned,2024-12-31,Too Expensive,19.0,19,0
S001169,C01169,P_ENT_M,Monthly,2023-10-22,Active,,,249.0,249,1
S001170,C01170,P_BASIC_A,Annual,2023-08-21,Active,,,16.0,16,1
S001171,C01171,P_PRO_M,Monthly,2023-04-03,Active,,,49.0,49,1
S001172,C01172,P_PRO_A,Annual,2024-03-20,Active,,,41.0,41,0
S001173,C01173,P_BUS_M,Monthly,2023-04-11,Churned,2024-09-02,Missing Features,99.0,99,0
S001174,C01174,P_BUS_M,Monthly,2024-10-10,Active,,,99.0,99,1
S001175,C01175,P_BUS_A,Annual,2023-04-13,Active,,,82.0,82,0
S001176,C01176,P_BASIC_M,Monthly,2024-03-30,Active,,,19.0,19,1
S001177,C01177,P_BUS_A,Annual,2023-06-20,Active,,,82.0,82,1
S001178,C01178,P_BUS_M,Monthly,2023-11-03,Churned,2024-10-28,Payment Failure,99.0,99,1
S001179,C01179,P_BASIC_M,Monthly,2023-01-30,Active,,,19.0,19,1
S001180,C01180,P_BASIC_M,Monthly,2023-02-17,Active,,,19.0,19,0
S001181,C01181,P_BUS_M,Monthly,2023-11-29,Churned,2024-03-28,Switched Competitor,99.0,99,1
S001182,C01182,P_BASIC_M,Monthly,2023-02-27,Expired,2024-08-20,,19.0,19,0
S001183,C01183,P_BASIC_A,Annual,2023-10-28,Active,,,16.0,16,1
S001184,C01184,P_BUS_A,Annual,2024-01-03,Expired,2024-12-31,,82.0,82,0
S001185,C01185,P_BASIC_A,Annual,2024-01-19,Expired,2024-12-31,,16.0,16,0
S001186,C01186,P_BASIC_A,Annual,2024-03-17,Active,,,16.0,16,0
S001187,C01187,P_PRO_A,Annual,2023-05-30,Active,,,41.0,41,0
S001188,C01188,P_BASIC_A,Annual,2023-09-08,Active,,,16.0,16,1
S001189,C01189,P_PRO_M,Monthly,2024-06-27,Churned,2024-12-31,Switched Competitor,49.0,49,1
S001190,C01190,P_BUS_M,Monthly,2024-02-26,Expired,2024-12-31,,99.0,99,0
S001191,C01191,P_PRO_M,Monthly,2024-08-02,Active,,,49.0,49,1
S001192,C01192,P_BASIC_M,Monthly,2024-11-29,Active,,,19.0,19,1
S001193,C01193,P_BASIC_M,Monthly,2023-07-04,Churned,2023-10-02,Poor Support,19.0,19,1
S001194,C01194,P_BASIC_M,Monthly,2023-06-24,Active,,,19.0,19,1
S001195,C01195,P_BUS_M,Monthly,2023-06-29,Active,,,99.0,99,1
S001196,C01196,P_BASIC_M,Monthly,2023-03-22,Active,,,99.0,19,0
S001197,C01197,P_BUS_M,Monthly,2024-09-16,Active,,,99.0,99,1
S001198,C01198,P_BUS_M,Monthly,2024-01-27,Active,,,99.0,99,1
S001199,C01199,P_BASIC_A,Annual,2024-09-26,Active,,,16.0,16,0
S001200,C01200,P_BUS_M,Monthly,2024-11-30,Expired,2024-12-31,,99.0,99,0
S001201,C01201,P_BASIC_A,Annual,2023-09-04,Active,,,16.0,16,1
S001202,C01202,P_BASIC_A,Annual,2024-05-24,Active,,,41.0,16,1
S001203,C01203,P_BASIC_M,Monthly,2024-08-20,Expired,2024-12-31,,19.0,19,0
S001204,C01204,P_BUS_A,Annual,2023-05-27,Expired,2024-08-19,,82.0,82,0
S001205,C01205,P_PRO_A,Annual,2023-08-26,Active,,,41.0,41,1
S001206,C01206,P_PRO_A,Annual,2024-04-17,Active,,,41.0,41,1
S001207,C01207,P_PRO_M,Monthly,2024-10-15,Expired,2024-12-31,,49.0,49,0
S001208,C01208,P_BASIC_A,Annual,2023-09-18,Active,,,16.0,16,1
S001209,C01209,P_PRO_A,Annual,2024-04-15,Churned,2024-10-12,Too Expensive,41.0,41,0
S001210,C01210,P_ENT_M,Monthly,2023-09-19,Expired,2024-12-31,,249.0,249,0
S001211,C01211,P_PRO_A,Annual,2024-11-13,Churned,2024-12-31,Technical Issues,41.0,41,1
S001212,C01212,P_BUS_A,Annual,2023-01-10,Churned,2023-11-06,Budget Cuts,82.0,82,0
S001213,C01213,P_BASIC_M,Monthly,2024-04-21,Active,,,19.0,19,0
S001214,C01214,P_PRO_M,Monthly,2023-10-22,Active,,,49.0,49,1
S001215,C01215,P_BUS_M,Monthly,2024-11-24,Churned,2024-12-31,Too Expensive,99.0,99,1
S001216,C01216,P_BUS_M,Monthly,2024-07-13,Active,,,249.0,99,1
S001217,C01217,P_BASIC_M,Monthly,2023-06-11,Churned,2024-04-06,Payment Failure,19.0,19,1
S001218,C01218,P_BASIC_A,Annual,2023-03-17,Active,,,16.0,16,1
S001219,C01219,P_PRO_M,Monthly,2024-03-28,Churned,2024-12-31,Technical Issues,49.0,49,1
S001220,C01220,P_BASIC_A,Annual,2023-12-20,Active,,,41.0,16,0
S001221,C01221,P_PRO_M,Monthly,2024-08-24,Active,,,49.0,49,1
S001222,C01222,P_BASIC_A,Annual,2023-11-03,Expired,2024-05-01,,16.0,16,0
S001223,C01223,P_BUS_M,Monthly,2024-10-16,Churned,2024-12-31,Too Expensive,99.0,99,1
S001224,C01224,P_ENT_M,Monthly,2024-03-10,Expired,2024-12-31,,249.0,249,0
S001225,C01225,P_PRO_A,Annual,2023-09-14,Expired,2023-11-13,,41.0,41,0
S001226,C01226,P_BASIC_M,Monthly,2024-04-12,Churned,2024-12-31,Too Expensive,19.0,19,1
S001227,C01227,P_BUS_A,Annual,2023-11-06,Active,,,82.0,82,0
S001228,C01228,P_PRO_A,Annual,2023-07-23,Active,,,41.0,41,1
S001229,C01229,P_BASIC_M,Monthly,2024-01-29,Active,,,19.0,19,0
S001230,C01230,P_BASIC_A,Annual,2024-05-09,Active,,,41.0,16,1
S001231,C01231,P_BASIC_A,Annual,2023-04-20,Expired,2023-12-16,,16.0,16,0
S001232,C01232,P_ENT_M,Monthly,2023-08-31,Churned,2023-09-30,Payment Failure,249.0,249,1
S001233,C01233,P_BASIC_A,Annual,2024-01-26,Churned,2024-03-26,Payment Failure,16.0,16,1
S001234,C01234,P_BUS_A,Annual,2024-08-08,Active,,,82.0,82,0
S001235,C01235,P_PRO_M,Monthly,2024-01-03,Active,,,49.0,49,0
S001236,C01236,P_ENT_A,Annual,2024-08-11,Active,,,208.0,208,1
S001237,C01237,P_BASIC_A,Annual,2023-10-30,Active,,,16.0,16,1
S001238,C01238,P_BASIC_A,Annual,2023-10-30,Active,,,16.0,16,0
S001239,C01239,P_BASIC_M,Monthly,2023-01-23,Active,,,249.0,19,1
S001240,C01240,P_PRO_M,Monthly,2024-11-05,Churned,2024-12-31,No Longer Needed,49.0,49,1
S001241,C01241,P_PRO_A,Annual,2024-02-10,Active,,,41.0,41,1
S001242,C01242,P_PRO_A,Annual,2023-10-09,Churned,2024-08-04,Payment Failure,41.0,41,1
S001243,C01243,P_ENT_M,Monthly,2023-01-09,Active,,,249.0,249,1
S001244,C01244,P_BASIC_A,Annual,2024-08-02,Churned,2024-10-01,Budget Cuts,16.0,16,1
S001245,C01245,P_PRO_A,Annual,2023-02-20,Active,,,41.0,41,1
S001246,C01246,P_PRO_M,Monthly,2024-09-12,Churned,2024-12-31,Payment Failure,49.0,49,0
S001247,C01247,P_PRO_M,Monthly,2024-05-23,Active,,,49.0,49,0
S001248,C01248,P_BASIC_A,Annual,2023-10-21,Active,,,16.0,16,1
S001249,C01249,P_BUS_A,Annual,2023-08-24,Expired,2024-07-19,,82.0,82,0
S001250,C01250,P_BASIC_A,Annual,2024-09-13,Active,,,16.0,16,1
S001251,C01251,P_BUS_A,Annual,2023-12-27,Churned,2024-08-23,Missing Features,82.0,82,1
S001252,C01252,P_BASIC_M,Monthly,2023-08-13,Expired,2023-10-12,,19.0,19,0
S001253,C01253,P_PRO_M,Monthly,2024-10-13,Expired,2024-12-31,,49.0,49,0
S001254,C01254,P_BUS_M,Monthly,2023-07-14,Active,,,99.0,99,1
S001255,C01255,P_BASIC_A,Annual,2024-09-27,Active,,,16.0,16,1
S001256,C01256,P_PRO_M,Monthly,2023-09-14,Churned,2023-10-14,Technical Issues,49.0,49,1
S001257,C01257,P_BUS_A,Annual,2024-11-25,Active,,,82.0,82,1
S001258,C01258,P_BASIC_A,Annual,2024-11-06,Active,,,41.0,16,0
S001259,C01259,P_ENT_A,Annual,2024-11-28,Churned,2024-12-31,No Longer Needed,208.0,208,1
S001260,C01260,P_BASIC_M,Monthly,2023-05-21,Churned,2023-09-18,Poor Support,19.0,19,1
S001261,C01261,P_BASIC_A,Annual,2024-10-05,Active,,,16.0,16,1
S001262,C01262,P_PRO_M,Monthly,2023-04-10,Churned,2024-10-31,Too Expensive,49.0,49,0
S001263,C01263,P_BASIC_M,Monthly,2024-10-04,Churned,2024-12-31,No Longer Needed,19.0,19,1
S001264,C01264,P_BASIC_M,Monthly,2024-10-23,Active,,,49.0,19,1
S001265,C01265,P_PRO_A,Annual,2023-02-10,Active,,,41.0,41,0
S001266,C01266,P_PRO_M,Monthly,2023-11-13,Active,,,49.0,49,1
S001267,C01267,P_BUS_A,Annual,2024-03-27,Churned,2024-10-23,Payment Failure,82.0,82,0
S001268,C01268,P_BASIC_M,Monthly,2023-02-04,Active,,,19.0,19,1
S001269,C01269,P_PRO_M,Monthly,2024-08-16,Churned,2024-12-31,Too Expensive,49.0,49,1
S001270,C01270,P_ENT_M,Monthly,2024-01-09,Churned,2024-07-07,Switched Competitor,249.0,249,0
S001271,C01271,P_PRO_A,Annual,2023-05-15,Active,,,82.0,41,1
S001272,C01272,P_BUS_A,Annual,2023-04-03,Expired,2024-05-27,,82.0,82,0
S001273,C01273,P_BASIC_A,Annual,2023-10-30,Active,,,16.0,16,1
S001274,C01274,P_BASIC_A,Annual,2023-12-01,Active,,,16.0,16,1
S001275,C01275,P_PRO_A,Annual,2024-03-01,Active,,,41.0,41,1
S001276,C01276,P_BASIC_M,Monthly,2023-06-29,Active,,,19.0,19,1
S001277,C01277,P_PRO_A,Annual,2023-07-25,Expired,2023-12-22,,41.0,41,0
S001278,C01278,P_PRO_M,Monthly,2023-05-16,Active,,,249.0,49,1
S001279,C01279,P_BASIC_M,Monthly,2024-07-06,Active,,,19.0,19,1
S001280,C01280,P_BUS_A,Annual,2024-01-10,Churned,2024-06-08,Too Expensive,82.0,82,1
S001281,C01281,P_BASIC_A,Annual,2024-06-27,Active,,,16.0,16,1
S001282,C01282,P_BASIC_M,Monthly,2024-05-28,Active,,,19.0,19,1
S001283,C01283,P_BASIC_M,Monthly,2023-10-07,Active,,,19.0,19,1
S001284,C01284,P_BUS_M,Monthly,2023-06-18,Churned,2024-07-12,Poor Support,99.0,99,0
S001285,C01285,P_BASIC_M,Monthly,2023-09-21,Active,,,19.0,19,1
S001286,C01286,P_BASIC_M,Monthly,2024-05-08,Active,,,19.0,19,1
S001287,C01287,P_BUS_A,Annual,2023-10-30,Expired,2024-12-31,,82.0,82,0
S001288,C01288,P_BASIC_M,Monthly,2023-12-13,Active,,,19.0,19,1
S001289,C01289,P_PRO_M,Monthly,2023-04-28,Active,,,49.0,49,1
S001290,C01290,P_BUS_A,Annual,2024-04-24,Active,,,82.0,82,0
S001291,C01291,P_BASIC_A,Annual,2023-03-19,Expired,2024-11-08,,16.0,16,0
S001292,C01292,P_PRO_A,Annual,2023-05-25,Active,,,41.0,41,0
S001293,C01293,P_BASIC_M,Monthly,2023-08-20,Expired,2024-12-31,,19.0,19,0
S001294,C01294,P_BASIC_A,Annual,2024-11-23,Active,,,41.0,16,1
S001295,C01295,P_BUS_M,Monthly,2024-11-21,Churned,2024-12-31,Too Expensive,99.0,99,1
S001296,C01296,P_PRO_M,Monthly,2024-02-11,Active,,,49.0,49,1
S001297,C01297,P_BASIC_A,Annual,2024-07-24,Active,,,41.0,16,1
S001298,C01298,P_PRO_M,Monthly,2024-01-10,Active,,,49.0,49,1
S001299,C01299,P_ENT_M,Monthly,2023-04-03,Expired,2024-01-28,,249.0,249,0
S001300,C01300,P_PRO_M,Monthly,2024-02-09,Active,,,49.0,49,1
S001301,C01301,P_ENT_M,Monthly,2023-01-15,Active,,,249.0,249,1
S001302,C01302,P_PRO_A,Annual,2023-09-28,Expired,2024-04-25,,41.0,41,0
S001303,C01303,P_PRO_M,Monthly,2024-07-03,Expired,2024-11-30,,49.0,49,0
S001304,C01304,P_BASIC_A,Annual,2023-05-07,Active,,,16.0,16,0
S001305,C01305,P_BASIC_A,Annual,2024-04-10,Active,,,16.0,16,1
S001306,C01306,P_BASIC_A,Annual,2024-01-13,Churned,2024-09-09,Payment Failure,16.0,16,1
S001307,C01307,P_BUS_A,Annual,2024-11-19,Active,,,82.0,82,1
S001308,C01308,P_BASIC_M,Monthly,2024-11-19,Active,,,19.0,19,1
S001309,C01309,P_PRO_M,Monthly,2023-09-26,Active,,,49.0,49,1
S001310,C01310,P_BASIC_M,Monthly,2024-08-21,Active,,,49.0,19,1
S001311,C01311,P_BASIC_M,Monthly,2024-01-26,Active,,,19.0,19,1
S001312,C01312,P_BASIC_A,Annual,2024-10-15,Active,,,16.0,16,1
S001313,C01313,P_ENT_M,Monthly,2024-01-16,Active,,,249.0,249,1
S001314,C01314,P_BUS_M,Monthly,2023-04-21,Active,,,99.0,99,1
S001315,C01315,P_PRO_M,Monthly,2024-11-22,Churned,2024-12-31,Missing Features,49.0,49,1
S001316,C01316,P_BASIC_A,Annual,2023-08-28,Active,,,41.0,16,1
S001317,C01317,P_BASIC_A,Annual,2024-04-27,Active,,,16.0,16,1
S001318,C01318,P_BASIC_M,Monthly,2023-01-26,Active,,,19.0,19,1
S001319,C01319,P_PRO_M,Monthly,2024-09-26,Churned,2024-12-31,Missing Features,49.0,49,1
S001320,C01320,P_PRO_M,Monthly,2024-07-28,Active,,,49.0,49,1
S001321,C01321,P_ENT_M,Monthly,2023-12-02,Active,,,249.0,249,1
S001322,C01322,P_PRO_A,Annual,2024-09-16,Active,,,41.0,41,1
S001323,C01323,P_ENT_M,Monthly,2023-08-15,Churned,2024-12-31,Switched Competitor,249.0,249,0
S001324,C01324,P_BASIC_M,Monthly,2024-10-25,Active,,,19.0,19,1
S001325,C01325,P_BASIC_M,Monthly,2023-03-06,Expired,2023-06-04,,19.0,19,0
S001326,C01326,P_PRO_A,Annual,2024-10-12,Active,,,41.0,41,1
S001327,C01327,P_BASIC_M,Monthly,2024-04-20,Churned,2024-12-31,Too Expensive,19.0,19,0
S001328,C01328,P_ENT_M,Monthly,2023-11-06,Active,,,249.0,249,1
S001329,C01329,P_BUS_A,Annual,2024-10-26,Active,,,82.0,82,1
S001330,C01330,P_PRO_A,Annual,2024-02-23,Expired,2024-12-31,,41.0,41,0
S001331,C01331,P_BASIC_M,Monthly,2023-04-30,Active,,,19.0,19,1
S001332,C01332,P_BUS_A,Annual,2023-05-24,Active,,,82.0,82,1
S001333,C01333,P_BASIC_M,Monthly,2023-02-16,Active,,,19.0,19,1
S001334,C01334,P_BASIC_M,Monthly,2023-02-08,Expired,2023-05-09,,19.0,19,0
S001335,C01335,P_PRO_M,Monthly,2023-11-08,Active,,,49.0,49,1
S001336,C01336,P_PRO_M,Monthly,2024-05-19,Churned,2024-12-31,Too Expensive,49.0,49,1
S001337,C01337,P_BASIC_A,Annual,2023-04-29,Active,,,16.0,16,0
S001338,C01338,P_BUS_M,Monthly,2023-04-10,Churned,2024-10-01,Too Expensive,99.0,99,0
S001339,C01339,P_PRO_M,Monthly,2023-08-29,Churned,2024-12-31,Too Expensive,49.0,49,0
S001340,C01340,P_BASIC_A,Annual,2024-07-04,Active,,,16.0,16,1
S001341,C01341,P_PRO_M,Monthly,2023-05-19,Active,,,49.0,49,0
S001342,C01342,P_BASIC_A,Annual,2024-02-02,Expired,2024-07-31,,16.0,16,0
S001343,C01343,P_PRO_M,Monthly,2024-04-09,Expired,2024-12-31,,49.0,49,0
S001344,C01344,P_BASIC_A,Annual,2024-01-15,Active,,,16.0,16,0
S001345,C01345,P_PRO_M,Monthly,2024-11-17,Churned,2024-12-31,Technical Issues,49.0,49,1
S001346,C01346,P_ENT_M,Monthly,2024-07-07,Churned,2024-12-31,Poor Support,249.0,249,1
S001347,C01347,P_BASIC_M,Monthly,2024-03-05,Active,,,19.0,19,1
S001348,C01348,P_BASIC_M,Monthly,2024-08-24,Active,,,19.0,19,1
S001349,C01349,P_BASIC_M,Monthly,2023-06-08,Expired,2024-04-03,,19.0,19,0
S001350,C01350,P_PRO_M,Monthly,2024-02-29,Churned,2024-09-26,No Longer Needed,49.0,49,0
S001351,C01351,P_PRO_M,Monthly,2024-11-01,Churned,2024-12-31,No Longer Needed,49.0,49,1
S001352,C01352,P_BUS_A,Annual,2023-04-12,Active,,,82.0,82,1
S001353,C01353,P_BASIC_A,Annual,2024-05-16,Active,,,16.0,16,1
S001354,C01354,P_PRO_A,Annual,2024-09-22,Churned,2024-10-22,Missing Features,41.0,41,1
S001355,C01355,P_PRO_A,Annual,2024-02-22,Churned,2024-12-31,Too Expensive,41.0,41,1
S001356,C01356,P_PRO_M,Monthly,2023-10-14,Expired,2024-03-12,,49.0,49,0
S001357,C01357,P_BASIC_M,Monthly,2023-02-03,Active,,,19.0,19,1
S001358,C01358,P_PRO_A,Annual,2024-01-15,Active,,,41.0,41,1
S001359,C01359,P_PRO_M,Monthly,2023-08-11,Active,,,49.0,49,1
S001360,C01360,P_BASIC_M,Monthly,2024-03-30,Expired,2024-07-28,,19.0,19,0
S001361,C01361,P_BUS_M,Monthly,2024-03-31,Churned,2024-12-31,Missing Features,99.0,99,1
S001362,C01362,P_PRO_M,Monthly,2023-08-30,Expired,2024-12-31,,49.0,49,0
S001363,C01363,P_PRO_A,Annual,2024-01-07,Churned,2024-12-31,Poor Support,41.0,41,1
S001364,C01364,P_ENT_A,Annual,2023-04-12,Expired,2024-09-03,,208.0,208,0
S001365,C01365,P_PRO_A,Annual,2024-01-12,Active,,,41.0,41,0
S001366,C01366,P_BASIC_M,Monthly,2024-07-11,Active,,,19.0,19,0
S001367,C01367,P_PRO_M,Monthly,2024-10-22,Churned,2024-12-31,Too Expensive,49.0,49,1
S001368,C01368,P_PRO_M,Monthly,2024-01-03,Active,,,49.0,49,1
S001369,C01369,P_PRO_A,Annual,2023-03-04,Active,,,41.0,41,1
S001370,C01370,P_PRO_A,Annual,2024-02-12,Active,,,41.0,41,1
S001371,C01371,P_BASIC_M,Monthly,2023-10-10,Churned,2024-12-31,Budget Cuts,19.0,19,1
S001372,C01372,P_PRO_M,Monthly,2023-07-14,Churned,2024-12-31,Poor Support,49.0,49,0
S001373,C01373,P_PRO_A,Annual,2023-05-06,Active,,,41.0,41,1
S001374,C01374,P_BASIC_A,Annual,2024-04-10,Active,,,16.0,16,0
S001375,C01375,P_PRO_M,Monthly,2023-04-04,Churned,2023-11-30,Too Expensive,49.0,49,1
S001376,C01376,P_PRO_M,Monthly,2024-11-09,Active,,,49.0,49,1
S001377,C01377,P_BUS_M,Monthly,2023-08-06,Churned,2024-09-29,Payment Failure,99.0,99,1
S001378,C01378,P_BASIC_M,Monthly,2024-10-19,Active,,,19.0,19,0
S001379,C01379,P_PRO_M,Monthly,2024-10-16,Active,,,49.0,49,1
S001380,C01380,P_BASIC_A,Annual,2024-09-03,Active,,,16.0,16,0
S001381,C01381,P_ENT_A,Annual,2023-01-22,Churned,2024-03-17,Missing Features,208.0,208,0
S001382,C01382,P_PRO_A,Annual,2023-02-21,Expired,2024-09-13,,41.0,41,0
S001383,C01383,P_ENT_M,Monthly,2023-12-08,Expired,2024-12-31,,249.0,249,0
S001384,C01384,P_BUS_M,Monthly,2023-09-07,Active,,,99.0,99,1
S001385,C01385,P_BUS_M,Monthly,2023-05-09,Active,,,99.0,99,1
S001386,C01386,P_ENT_M,Monthly,2024-08-01,Active,,,249.0,249,1
S001387,C01387,P_BUS_A,Annual,2023-07-30,Active,,,82.0,82,1
S001388,C01388,P_PRO_M,Monthly,2023-03-12,Active,,,49.0,49,1
S001389,C01389,P_BASIC_M,Monthly,2024-07-21,Expired,2024-12-31,,19.0,19,0
S001390,C01390,P_BASIC_M,Monthly,2023-08-01,Churned,2024-10-24,Payment Failure,19.0,19,1
S001391,C01391,P_BASIC_M,Monthly,2024-08-23,Active,,,19.0,19,1
S001392,C01392,P_PRO_M,Monthly,2023-08-10,Active,,,49.0,49,1
S001393,C01393,P_BASIC_A,Annual,2023-08-27,Active,,,16.0,16,1
S001394,C01394,P_BUS_A,Annual,2023-12-03,Expired,2024-02-01,,82.0,82,0
S001395,C01395,P_ENT_A,Annual,2023-06-01,Active,,,208.0,208,1
S001396,C01396,P_BASIC_A,Annual,2024-09-02,Active,,,41.0,16,1
S001397,C01397,P_BASIC_M,Monthly,2023-01-03,Active,,,19.0,19,1
S001398,C01398,P_BUS_M,Monthly,2023-10-11,Churned,2024-12-31,Switched Competitor,99.0,99,1
S001399,C01399,P_BASIC_A,Annual,2023-05-29,Active,,,41.0,16,1
S001400,C01400,P_BASIC_A,Annual,2023-05-14,Churned,2024-08-06,Too Expensive,16.0,16,1
S001401,C01401,P_PRO_A,Annual,2024-07-07,Active,,,41.0,41,1
S001402,C01402,P_PRO_M,Monthly,2023-09-14,Churned,2024-12-31,Switched Competitor,49.0,49,1
S001403,C01403,P_BUS_A,Annual,2023-06-28,Churned,2024-06-22,Too Expensive,82.0,82,1
S001404,C01404,P_PRO_M,Monthly,2023-04-23,Expired,2024-02-17,,49.0,49,0
S001405,C01405,P_PRO_A,Annual,2024-11-07,Churned,2024-12-31,Payment Failure,41.0,41,1
S001406,C01406,P_BASIC_A,Annual,2023-01-27,Active,,,16.0,16,0
S001407,C01407,P_PRO_A,Annual,2023-05-15,Active,,,82.0,41,1
S001408,C01408,P_BUS_A,Annual,2023-01-16,Active,,,82.0,82,1
S001409,C01409,P_PRO_A,Annual,2024-01-02,Churned,2024-11-27,Switched Competitor,41.0,41,1
S001410,C01410,P_BASIC_A,Annual,2023-09-01,Active,,,16.0,16,0
S001411,C01411,P_ENT_M,Monthly,2024-08-25,Active,,,249.0,249,1
S001412,C01412,P_PRO_M,Monthly,2023-11-28,Active,,,49.0,49,1
S001413,C01413,P_PRO_M,Monthly,2023-01-17,Active,,,49.0,49,0
S001414,C01414,P_BASIC_A,Annual,2023-06-28,Churned,2023-11-25,Switched Competitor,16.0,16,0
S001415,C01415,P_BASIC_M,Monthly,2023-09-29,Active,,,19.0,19,0
S001416,C01416,P_BASIC_A,Annual,2023-02-23,Active,,,16.0,16,1
S001417,C01417,P_BASIC_A,Annual,2023-05-10,Active,,,16.0,16,1
S001418,C01418,P_BASIC_M,Monthly,2024-03-07,Active,,,19.0,19,1
S001419,C01419,P_BUS_M,Monthly,2024-06-22,Active,,,99.0,99,0
S001420,C01420,P_PRO_A,Annual,2023-04-27,Churned,2024-12-31,No Longer Needed,41.0,41,1
S001421,C01421,P_PRO_M,Monthly,2023-03-07,Churned,2024-03-31,Technical Issues,49.0,49,1
S001422,C01422,P_BUS_M,Monthly,2024-05-02,Churned,2024-06-01,Too Expensive,99.0,99,1
S001423,C01423,P_BASIC_M,Monthly,2024-04-04,Active,,,19.0,19,0
S001424,C01424,P_BASIC_M,Monthly,2024-01-06,Expired,2024-12-31,,19.0,19,0
S001425,C01425,P_PRO_M,Monthly,2024-06-09,Expired,2024-07-09,,49.0,49,0
S001426,C01426,P_BUS_M,Monthly,2024-08-30,Active,,,99.0,99,1
S001427,C01427,P_BUS_M,Monthly,2023-04-22,Active,,,99.0,99,0
S001428,C01428,P_PRO_M,Monthly,2024-04-07,Active,,,49.0,49,1
S001429,C01429,P_BASIC_M,Monthly,2024-05-30,Churned,2024-12-31,Too Expensive,19.0,19,0
S001430,C01430,P_PRO_M,Monthly,2023-08-15,Expired,2024-08-09,,49.0,49,0
S001431,C01431,P_BASIC_A,Annual,2024-09-21,Active,,,16.0,16,1
S001432,C01432,P_PRO_M,Monthly,2023-02-14,Churned,2024-06-08,Too Expensive,49.0,49,1
S001433,C01433,P_BASIC_M,Monthly,2024-11-05,Churned,2024-12-31,No Longer Needed,19.0,19,1
S001434,C01434,P_BASIC_M,Monthly,2024-06-17,Active,,,19.0,19,0
S001435,C01435,P_PRO_A,Annual,2023-11-05,Active,,,41.0,41,1
S001436,C01436,P_PRO_A,Annual,2024-04-14,Active,,,41.0,41,0
S001437,C01437,P_BASIC_M,Monthly,2024-10-20,Expired,2024-12-31,,19.0,19,0
S001438,C01438,P_PRO_M,Monthly,2023-02-01,Active,,,49.0,49,1
S001439,C01439,P_BUS_M,Monthly,2023-03-04,Churned,2023-04-03,Payment Failure,99.0,99,1
S001440,C01440,P_PRO_A,Annual,2024-05-05,Churned,2024-12-31,Switched Competitor,41.0,41,1
S001441,C01441,P_ENT_M,Monthly,2024-02-16,Active,,,249.0,249,0
S001442,C01442,P_BASIC_A,Annual,2024-03-12,Active,,,16.0,16,1
