customer_id,signup_date,region,segment,acquisition_channel,country_age_days
C01522,2023-08-18,North America,SMB,Direct,501
C01523,2023-04-21,North America,SMB,Organic Search,620
C01524,2023-12-25,Latin America,Mid-Market,Referral,372
C01525,2024-07-23,North America,Enterprise,Partner,161
C01526,2024-01-12,North America,SMB,Organic Search,354
C01527,2023-04-28,Middle East & Africa,Mid-Market,Social,613
C01528,2023-10-13,North America,Enterprise,Partner,445
C01529,2024-08-10,Asia Pacific,Startup,Paid Ads,143
C01530,2023-08-20,North America,Mid-Market,Partner,499
C01531,2024-03-15,Europe,SMB,Paid Ads,291
C01532,2024-07-28,North America,SMB,Referral,156
C01533,2024-09-28,Asia Pacific,SMB,Paid Ads,94
C01534,2024-09-20,North America,SMB,Partner,102
C01535,2024-11-22,Latin America,SMB,Partner,39
C01536,2024-10-20,Latin America,Enterprise,Organic Search,72
C01537,2024-07-24,Middle East & Africa,SMB,Paid Ads,160
C01538,2023-01-27,North America,Mid-Market,Organic Search,704
C01539,2024-09-15,North America,SMB,Direct,107
C01540,2024-11-04,Latin America,SMB,Direct,57
C01541,2023-10-01,Latin America,Enterprise,Organic Search,457
C01542,2023-01-30,Asia Pacific,Startup,Referral,701
C01543,2023-07-04,North America,Mid-Market,Referral,546
C01544,2023-10-07,Europe,SMB,Paid Ads,451
C01545,2023-11-13,Asia Pacific,Startup,Organic Search,414
C01546,2023-12-14,Middle East & Africa,SMB,Referral,383
C01547,2023-12-26,Asia Pacific,Enterprise,Social,371
C01548,2023-01-07,North America,Startup,Organic Search,724
C01549,2023-07-05,Asia Pacific,Mid-Market,Referral,545
C01550,2023-05-27,North America,Startup,Organic Search,584
C01551,2024-08-02,North America,Mid-Market,Paid Ads,151
C01552,2024-11-04,Latin America,SMB,Organic Search,57
C01553,2024-02-15,Latin America,Mid-Market,Organic Search,320
C01554,2023-03-13,Asia Pacific,Mid-Market,Referral,659
C01555,2023-05-26,Europe,Enterprise,Direct,585
C01556,2024-10-10,Asia Pacific,SMB,Direct,82
C01557,2023-02-01,Asia Pacific,Mid-Market,Paid Ads,699
C01558,2023-04-04,Latin America,Mid-Market,Organic Search,637
C01559,2024-06-27,Europe,Startup,Organic Search,187
C01560,2023-08-09,Middle East & Africa,Mid-Market,Referral,510
C01561,2024-01-21,North America,SMB,Social,345
C01562,2024-03-05,North America,Enterprise,Paid Ads,301
C01563,2024-04-09,North America,SMB,Referral,266
C01564,2023-12-16,Middle East & Africa,SMB,Paid Ads,381
C01565,2023-06-11,North America,Mid-Market,Paid Ads,569
C01566,2024-01-14,Latin America,Mid-Market,Paid Ads,352
C01567,2023-11-16,North America,Startup,Organic Search,411
C01568,2023-11-29,North America,Mid-Market,Referral,398
C01569,2024-08-04,Europe,SMB,Partner,149
C01570,2024-09-02,North America,Enterprise,Referral,120
C01571,2023-03-28,Europe,Mid-Market,Organic Search,644
C01572,2023-02-23,Asia Pacific,Mid-Market,Paid Ads,677
C01573,2023-06-09,Europe,Startup,Paid Ads,571
C01574,2023-06-11,Latin America,SMB,Organic Search,569
C01575,2024-09-24,North America,SMB,Organic Search,98
C01576,2023-02-20,North America,Startup,Direct,680
C01577,2024-11-21,Asia Pacific,SMB,Organic Search,40
C01578,2023-03-25,North America,Mid-Market,Social,647
C01579,2023-10-06,Europe,SMB,Paid Ads,452
C01580,2024-03-29,North America,SMB,Referral,277
C01581,2024-11-08,Asia Pacific,SMB,Organic Search,53
C01582,2024-03-10,Middle East & Africa,SMB,Organic Search,296
C01583,2024-05-12,North America,SMB,Paid Ads,233
C01584,2024-09-13,Asia Pacific,SMB,Paid Ads,109
C01585,2024-03-28,Asia Pacific,Mid-Market,Direct,278
C01586,2024-02-29,Latin America,SMB,Partner,306
C01587,2023-10-07,Europe,Startup,Paid Ads,451
C01588,2023-08-09,Middle East & Africa,Enterprise,Organic Search,510
C01589,2024-06-08,Europe,Startup,Direct,206
C01590,2023-04-27,North America,Mid-Market,Paid Ads,614
C01591,2023-12-20,North America,SMB,Organic Search,377
C01592,2024-03-16,Asia Pacific,SMB,Direct,290
C01593,2023-04-24,North America,SMB,Organic Search,617
C01594,2023-10-18,North America,SMB,Organic Search,440
C01595,2024-11-25,Europe,SMB,Paid Ads,36
C01596,2024-11-25,North America,Startup,Direct,36
C01597,2024-08-30,Europe,SMB,Organic Search,123
C01598,2024-05-13,Middle East & Africa,SMB,Organic Search,232
C01599,2024-06-23,North America,SMB,Organic Search,191
C01600,2024-11-14,Asia Pacific,SMB,Referral,47
C01601,2023-11-12,North America,SMB,Direct,415
C01602,2023-02-16,North America,Enterprise,Referral,684
C01603,2023-08-14,North America,Startup,Organic Search,505
C01604,2024-02-09,Latin America,SMB,Direct,326
C01605,2024-09-05,North America,Mid-Market,Partner,117
C01606,2023-02-26,Middle East & Africa,Startup,Direct,674
C01607,2023-01-08,Latin America,SMB,Organic Search,723
C01608,2023-07-29,North America,SMB,Paid Ads,521
C01609,2023-11-05,Europe,SMB,Referral,422
C01610,2023-08-05,North America,SMB,Paid Ads,514
C01611,2023-05-21,Asia Pacific,Mid-Market,Referral,590
C01612,2023-09-19,North America,Mid-Market,Organic Search,469
C01613,2023-10-24,North America,SMB,Organic Search,434
C01614,2023-12-02,North America,Startup,Social,395
C01615,2023-05-03,North America,SMB,Organic Search,608
C01616,2023-01-08,North America,Startup,Organic Search,723
C01617,2024-05-24,Asia Pacific,SMB,Social,221
C01618,2024-03-16,North America,Enterprise,Paid Ads,290
C01619,2023-06-29,Europe,SMB,Organic Search,551
C01620,2023-05-13,Middle East & Africa,Startup,Direct,598
C01621,2024-01-25,Europe,Enterprise,Organic Search,341
C01622,2024-06-29,North America,SMB,Referral,185
C01623,2023-08-24,North America,SMB,Referral,495
C01624,2024-05-27,Asia Pacific,SMB,Organic Search,218
C01625,2024-07-26,North America,SMB,Organic Search,158
C01626,2024-11-15,Europe,Mid-Market,Referral,46
C01627,2023-12-29,North America,Enterprise,Organic Search,368
C01628,2023-03-15,Europe,Enterprise,Organic Search,657
C01629,2024-02-11,North America,Startup,Paid Ads,324
C01630,2023-02-13,Asia Pacific,SMB,Referral,687
C01631,2024-03-22,North America,SMB,Referral,284
C01632,2023-01-20,North America,SMB,Organic Search,711
C01633,2024-04-15,North America,SMB,Organic Search,260
C01634,2023-03-21,Latin America,SMB,Paid Ads,651
C01635,2023-11-17,North America,SMB,Social,410
C01636,2024-08-12,North America,Startup,Organic Search,141
C01637,2024-03-15,Asia Pacific,Mid-Market,Direct,291
C01638,2024-08-10,Europe,Mid-Market,Organic Search,143
C01639,2024-02-19,North America,Startup,Paid Ads,316
C01640,2024-10-17,North America,Enterprise,Paid Ads,75
C01641,2024-03-03,Middle East & Africa,Mid-Market,Referral,303
C01642,2023-10-24,Latin America,SMB,Organic Search,434
C01643,2023-04-28,Europe,SMB,Partner,613
C01644,2024-02-19,Latin America,SMB,Paid Ads,316
C01645,2023-01-22,Middle East & Africa,SMB,Paid Ads,709
C01646,2023-11-29,North America,Startup,Referral,398
C01647,2023-06-25,Asia Pacific,Enterprise,Paid Ads,555
C01648,2024-09-24,Europe,Enterprise,Paid Ads,98
C01649,2024-04-16,Asia Pacific,Startup,Referral,259
C01650,2024-01-06,Asia Pacific,Enterprise,Direct,360
C01651,2023-04-01,North America,SMB,Paid Ads,640
C01652,2024-03-23,Asia Pacific,Mid-Market,Partner,283
C01653,2023-04-19,North America,Mid-Market,Organic Search,622
C01654,2023-09-07,Asia Pacific,Mid-Market,Organic Search,481
C01655,2024-03-22,North America,Mid-Market,Paid Ads,284
C01656,2024-08-26,North America,Startup,Partner,127
C01657,2024-02-15,Middle East & Africa,SMB,Paid Ads,320
C01658,2024-06-20,Latin America,Mid-Market,Partner,194
C01659,2023-03-22,North America,SMB,Organic Search,650
C01660,2024-02-10,North America,SMB,Organic Search,325
C01661,2023-11-14,Middle East & Africa,SMB,Referral,413
C01662,2023-12-14,Latin America,Mid-Market,Organic Search,383
C01663,2023-08-15,Asia Pacific,Mid-Market,Partner,504
C01664,2023-12-08,Asia Pacific,Startup,Referral,389
C01665,2023-06-22,North America,Mid-Market,Organic Search,558
C01666,2023-03-20,Latin America,SMB,Paid Ads,652
C01667,2024-06-06,Asia Pacific,Mid-Market,Paid Ads,208
C01668,2024-10-10,Europe,Startup,Paid Ads,82
C01669,2023-04-27,Latin America,SMB,Partner,614
C01670,2024-06-27,Latin America,SMB,Paid Ads,187
C01671,2024-06-06,North America,Mid-Market,Referral,208
C01672,2023-07-18,Europe,SMB,Organic Search,532
C01673,2023-12-24,North America,SMB,Referral,373
C01674,2023-12-26,Latin America,Mid-Market,Paid Ads,371
C01675,2024-10-22,Middle East & Africa,Mid-Market,Social,70
C01676,2023-06-01,Europe,SMB,Organic Search,579
C01677,2023-08-30,Asia Pacific,SMB,Paid Ads,489
C01678,2023-04-16,Europe,Mid-Market,Referral,625
C01679,2023-05-30,North America,SMB,Referral,581
C01680,2023-09-20,Middle East & Africa,Mid-Market,Social,468
C01681,2023-07-22,Asia Pacific,Mid-Market,Organic Search,528
C01682,2023-06-27,Asia Pacific,Mid-Market,Referral,553
C01683,2024-09-08,Europe,Mid-Market,Paid Ads,114
C01684,2023-06-06,Europe,SMB,Direct,574
C01685,2024-11-02,North America,SMB,Paid Ads,59
C01686,2023-03-19,Asia Pacific,SMB,Organic Search,653
C01687,2023-07-01,Europe,SMB,Social,549
C01688,2024-10-05,Latin America,Mid-Market,Paid Ads,87
C01689,2024-05-20,Asia Pacific,SMB,Paid Ads,225
C01690,2024-04-20,North America,Startup,Organic Search,255
C01691,2024-07-31,Europe,Mid-Market,Paid Ads,153
C01692,2024-08-16,North America,Startup,Paid Ads,137
C01693,2024-04-04,Europe,SMB,Paid Ads,271
C01694,2024-11-28,Europe,SMB,Organic Search,33
C01695,2024-08-01,Latin America,SMB,Organic Search,152
C01696,2024-10-20,Europe,Enterprise,Organic Search,72
C01697,2024-10-12,Europe,SMB,Organic Search,80
C01698,2024-10-01,North America,Enterprise,Organic Search,91
C01699,2023-11-27,North America,SMB,Direct,400
C01700,2024-10-04,North America,SMB,Organic Search,88
C01701,2023-11-20,Europe,Mid-Market,Referral,407
C01702,2023-06-04,North America,SMB,Organic Search,576
C01703,2024-03-26,North America,SMB,Partner,280
C01704,2023-03-11,Middle East & Africa,Startup,Direct,661
C01705,2024-04-25,Europe,Mid-Market,Organic Search,250
C01706,2024-03-28,Europe,Mid-Market,Paid Ads,278
C01707,2024-10-08,Asia Pacific,SMB,Paid Ads,84
C01708,2023-11-07,Latin America,SMB,Paid Ads,420
C01709,2023-10-09,Latin America,Mid-Market,Referral,449
C01710,2024-08-28,North America,SMB,Direct,125
C01711,2023-02-27,Europe,Mid-Market,Organic Search,673
C01712,2023-12-27,North America,Startup,Paid Ads,370
C01713,2024-06-03,Europe,SMB,Referral,211
C01714,2023-03-17,Middle East & Africa,Mid-Market,Organic Search,655
C01715,2023-11-14,Europe,Enterprise,Paid Ads,413
C01716,2024-04-17,Latin America,Mid-Market,Direct,258
C01717,2024-04-07,Europe,SMB,Paid Ads,268
C01718,2023-02-08,North America,Startup,Partner,692
C01719,2023-02-28,Asia Pacific,SMB,Organic Search,672
C01720,2024-01-13,Asia Pacific,Mid-Market,Organic Search,353
C01721,2023-10-21,Europe,SMB,Paid Ads,437
C01722,2023-03-20,Europe,SMB,Social,652
C01723,2024-10-22,North America,SMB,Organic Search,70
C01724,2023-04-03,Asia Pacific,SMB,Referral,638
C01725,2024-09-21,North America,SMB,Paid Ads,101
C01726,2024-08-31,Asia Pacific,Startup,Organic Search,122
C01727,2024-06-03,Europe,Startup,Paid Ads,211
C01728,2024-01-29,Asia Pacific,SMB,Social,337
C01729,2024-04-18,Asia Pacific,Startup,Referral,257
C01730,2024-08-17,North America,Startup,Organic Search,136
C01731,2024-07-21,North America,Mid-Market,Partner,163
C01732,2023-02-12,Latin America,SMB,Partner,688
C01733,2024-04-05,Asia Pacific,SMB,Paid Ads,270
C01734,2024-08-08,North America,SMB,Social,145
C01735,2024-10-29,Europe,Mid-Market,Social,63
C01736,2023-07-12,North America,Enterprise,Paid Ads,538
C01737,2023-11-26,Latin America,SMB,Social,401
C01738,2024-09-11,North America,SMB,Partner,111
C01739,2024-05-02,North America,Mid-Market,Paid Ads,243
C01740,2024-05-28,Asia Pacific,SMB,Organic Search,217
C01741,2023-06-04,North America,Mid-Market,Organic Search,576
C01742,2023-03-05,North America,SMB,Organic Search,667
C01743,2024-04-06,Europe,Startup,Organic Search,269
C01744,2023-04-16,Europe,Mid-Market,Paid Ads,625
C01745,2023-12-18,Asia Pacific,SMB,Paid Ads,379
C01746,2023-03-28,North America,Mid-Market,Referral,644
C01747,2024-05-31,North America,SMB,Social,214
C01748,2024-10-23,Europe,Mid-Market,Direct,69
C01749,2023-06-26,Asia Pacific,Mid-Market,Partner,554
C01750,2023-02-10,Latin America,Mid-Market,Paid Ads,690
C01751,2023-09-11,North America,Startup,Referral,477
C01752,2024-03-24,North America,Startup,Paid Ads,282
C01753,2024-03-25,North America,Mid-Market,Paid Ads,281
C01754,2024-06-20,Latin America,SMB,Direct,194
C01755,2024-06-19,Europe,SMB,Social,195
C01756,2024-09-16,Europe,SMB,Paid Ads,106
C01757,2023-06-12,Latin America,SMB,Organic Search,568
C01758,2024-01-08,North America,SMB,Partner,358
C01759,2024-01-17,Europe,SMB,Organic Search,349
C01760,2023-10-17,North America,Startup,Paid Ads,441
C01761,2024-02-01,Middle East & Africa,Mid-Market,Organic Search,334
C01762,2024-02-23,Latin America,Mid-Market,Partner,312
C01763,2023-12-13,Middle East & Africa,SMB,Organic Search,384
C01764,2024-11-26,Asia Pacific,SMB,Organic Search,35
C01765,2024-09-04,North America,SMB,Partner,118
C01766,2023-02-23,North America,Mid-Market,Referral,677
C01767,2024-10-08,Europe,SMB,Partner,84
C01768,2024-10-24,North America,Enterprise,Direct,68
C01769,2023-12-09,Europe,Mid-Market,Paid Ads,388
C01770,2023-03-09,North America,Startup,Direct,663
C01771,2023-12-04,North America,Mid-Market,Social,393
C01772,2023-04-07,Middle East & Africa,Mid-Market,Paid Ads,634
C01773,2024-07-25,North America,Startup,Organic Search,159
C01774,2024-11-25,Europe,SMB,Organic Search,36
C01775,2024-01-31,Europe,Startup,Organic Search,335
C01776,2023-10-18,Europe,SMB,Organic Search,440
C01777,2023-09-16,Europe,Mid-Market,Organic Search,472
C01778,2024-11-03,North America,SMB,Paid Ads,58
C01779,2024-09-09,Middle East & Africa,Startup,Paid Ads,113
C01780,2023-06-03,Europe,Startup,Organic Search,577
C01781,2023-12-08,Asia Pacific,Startup,Organic Search,389
C01782,2023-03-25,North America,Startup,Referral,647
C01783,2024-08-19,North America,SMB,Paid Ads,134
C01784,2024-11-10,Asia Pacific,Mid-Market,Social,51
C01785,2023-05-25,North America,Mid-Market,Referral,586
C01786,2023-12-25,Europe,SMB,Social,372
C01787,2023-11-14,Latin America,Mid-Market,Referral,413
C01788,2024-11-02,North America,Mid-Market,Referral,59
C01789,2024-11-09,Europe,Startup,Referral,52
C01790,2024-02-06,North America,Enterprise,Organic Search,329
C01791,2023-05-13,North America,SMB,Paid Ads,598
C01792,2024-09-01,Asia Pacific,Mid-Market,Partner,121
C01793,2023-03-28,Europe,SMB,Direct,644
C01794,2023-11-14,North America,SMB,Paid Ads,413
C01795,2024-07-26,North America,SMB,Referral,158
C01796,2024-01-21,Europe,SMB,Social,345
C01797,2024-10-20,Europe,Startup,Organic Search,72
C01798,2023-12-03,Europe,Startup,Referral,394
C01799,2023-05-11,Asia Pacific,SMB,Organic Search,600
C01800,2024-11-17,Europe,SMB,Direct,44
C01801,2024-06-23,North America,Startup,Social,191
C01802,2023-04-06,North America,SMB,Direct,635
C01803,2024-10-23,Middle East & Africa,SMB,Paid Ads,69
C01804,2024-11-17,Europe,Mid-Market,Organic Search,44
C01805,2024-03-09,Asia Pacific,SMB,Organic Search,297
C01806,2024-06-04,North America,SMB,Paid Ads,210
C01807,2024-01-06,Europe,SMB,Organic Search,360
C01808,2023-01-19,North America,Startup,Paid Ads,712
C01809,2024-01-07,Europe,Mid-Market,Social,359
C01810,2023-11-13,North America,Mid-Market,Partner,414
C01811,2023-07-04,Europe,SMB,Referral,546
C01812,2023-08-08,North America,Mid-Market,Partner,511
C01813,2023-12-16,North America,Enterprise,Organic Search,381
C01814,2024-05-12,Latin America,Mid-Market,Organic Search,233
C01815,2023-07-16,North America,Startup,Organic Search,534
C01816,2023-08-20,North America,SMB,Referral,499
C01817,2023-05-21,Europe,SMB,Organic Search,590
C01818,2023-06-08,North America,SMB,Paid Ads,572
C01819,2023-03-21,Asia Pacific,SMB,Paid Ads,651
C01820,2023-10-30,North America,Startup,Social,428
C01821,2023-04-14,Asia Pacific,SMB,Organic Search,627
C01822,2024-06-03,North America,SMB,Paid Ads,211
C01823,2024-07-06,Asia Pacific,Startup,Direct,178
C01824,2024-06-23,North America,Mid-Market,Paid Ads,191
C01825,2023-02-08,North America,Mid-Market,Organic Search,692
C01826,2024-11-08,Europe,SMB,Referral,53
C01827,2023-12-11,Asia Pacific,SMB,Direct,386
C01828,2024-09-24,North America,SMB,Partner,98
C01829,2023-05-15,Asia Pacific,Startup,Organic Search,596
C01830,2024-09-03,Asia Pacific,Mid-Market,Direct,119
C01831,2024-01-21,North America,Enterprise,Referral,345
C01832,2023-06-07,North America,Mid-Market,Paid Ads,573
C01833,2023-06-16,Europe,Startup,Referral,564
C01834,2023-07-05,Europe,Mid-Market,Organic Search,545
C01835,2024-10-01,North America,Mid-Market,Paid Ads,91
C01836,2023-06-19,North America,Mid-Market,Paid Ads,561
C01837,2024-03-24,North America,Mid-Market,Organic Search,282
C01838,2023-02-14,Latin America,Startup,Partner,686
C01839,2024-02-25,North America,Enterprise,Direct,310
C01840,2024-01-09,Asia Pacific,SMB,Referral,357
C01841,2024-11-23,Latin America,Mid-Market,Referral,38
C01842,2023-09-01,Europe,Mid-Market,Organic Search,487
C01843,2024-03-30,Europe,SMB,Paid Ads,276
C01844,2024-09-17,North America,Mid-Market,Organic Search,105
C01845,2023-10-19,Asia Pacific,Enterprise,Organic Search,439
C01846,2024-04-04,North America,SMB,Direct,271
C01847,2023-08-28,Europe,Mid-Market,Organic Search,491
C01848,2024-06-30,Europe,Startup,Direct,184
C01849,2023-09-02,Europe,SMB,Organic Search,486
C01850,2023-11-13,North America,SMB,Organic Search,414
C01851,2024-04-25,North America,SMB,Social,250
C01852,2023-07-18,Europe,Enterprise,Partner,532
C01853,2024-01-12,North America,Mid-Market,Organic Search,354
C01854,2024-11-25,Europe,SMB,Social,36
C01855,2024-08-07,North America,SMB,Social,146
C01856,2024-03-27,North America,Mid-Market,Partner,279
C01857,2024-04-17,Latin America,Startup,Social,258
C01858,2023-10-16,North America,Enterprise,Referral,442
C01859,2024-01-27,Europe,SMB,Referral,339
C01860,2024-05-29,Middle East & Africa,Startup,Paid Ads,216
C01861,2024-06-24,North America,SMB,Direct,190
C01862,2024-03-04,Asia Pacific,Mid-Market,Organic Search,302
C01863,2023-06-15,Europe,Mid-Market,Social,565
C01864,2023-07-24,Europe,SMB,Referral,526
C01865,2024-09-11,North America,Startup,Paid Ads,111
C01866,2023-05-22,Europe,SMB,Referral,589
C01867,2023-09-14,Asia Pacific,Mid-Market,Organic Search,474
C01868,2023-02-23,North America,SMB,Referral,677
C01869,2024-10-18,North America,Mid-Market,Direct,74
C01870,2024-05-07,Latin America,SMB,Paid Ads,238
C01871,2024-01-16,North America,Mid-Market,Direct,350
C01872,2024-07-21,North America,SMB,Direct,163
