renewal_id,subscription_id,customer_id,renewal_date,plan_id,renewed,mrr
RN002988,S000467,C00467,2024-05-18,P_PRO_M,0,49
RN002989,S000467,C00467,2024-06-17,P_PRO_M,1,49
RN002990,S000467,C00467,2024-07-17,P_PRO_M,0,49
RN002991,S000467,C00467,2024-08-16,P_PRO_M,1,49
RN002992,S000467,C00467,2024-09-15,P_PRO_M,1,49
RN002993,S000467,C00467,2024-10-15,P_PRO_M,1,49
RN002994,S000467,C00467,2024-11-14,P_PRO_M,1,49
RN002995,S000467,C00467,2024-12-14,P_PRO_M,1,49
RN002996,S000468,C00468,2024-08-16,P_PRO_A,0,41
RN002997,S000469,C00469,2023-02-24,P_BASIC_M,1,19
RN002998,S000469,C00469,2023-03-26,P_BASIC_M,0,19
RN002999,S000469,C00469,2023-04-25,P_BASIC_M,1,19
RN003000,S000469,C00469,2023-05-25,P_BASIC_M,1,19
RN003001,S000469,C00469,2023-06-24,P_BASIC_M,1,19
RN003002,S000469,C00469,2023-07-24,P_BASIC_M,1,19
RN003003,S000469,C00469,2023-08-23,P_BASIC_M,1,19
RN003004,S000469,C00469,2023-09-22,P_BASIC_M,1,19
RN003005,S000469,C00469,2023-10-22,P_BASIC_M,1,19
RN003006,S000469,C00469,2023-11-21,P_BASIC_M,0,19
RN003007,S000469,C00469,2023-12-21,P_BASIC_M,1,19
RN003008,S000469,C00469,2024-01-20,P_BASIC_M,1,19
RN003009,S000469,C00469,2024-02-19,P_BASIC_M,1,19
RN003010,S000469,C00469,2024-03-20,P_BASIC_M,1,19
RN003011,S000469,C00469,2024-04-19,P_BASIC_M,1,19
RN003012,S000469,C00469,2024-05-19,P_BASIC_M,1,19
RN003013,S000469,C00469,2024-06-18,P_BASIC_M,1,19
RN003014,S000469,C00469,2024-07-18,P_BASIC_M,1,19
RN003015,S000469,C00469,2024-08-17,P_BASIC_M,1,19
RN003016,S000469,C00469,2024-09-16,P_BASIC_M,1,19
RN003017,S000469,C00469,2024-10-16,P_BASIC_M,1,19
RN003018,S000469,C00469,2024-11-15,P_BASIC_M,1,19
RN003019,S000469,C00469,2024-12-15,P_BASIC_M,1,19
RN003020,S000470,C00470,2024-12-06,P_PRO_M,0,49
RN003021,S000471,C00471,2024-07-16,P_PRO_A,0,41
RN003022,S000472,C00472,2024-03-14,P_BASIC_M,0,19
RN003023,S000472,C00472,2024-04-13,P_BASIC_M,1,19
RN003024,S000472,C00472,2024-05-13,P_BASIC_M,1,19
RN003025,S000472,C00472,2024-06-12,P_BASIC_M,1,19
RN003026,S000472,C00472,2024-07-12,P_BASIC_M,1,19
RN003027,S000472,C00472,2024-08-11,P_BASIC_M,1,19
RN003028,S000472,C00472,2024-09-10,P_BASIC_M,1,19
RN003029,S000472,C00472,2024-10-10,P_BASIC_M,1,19
RN003030,S000472,C00472,2024-11-09,P_BASIC_M,1,19
RN003031,S000472,C00472,2024-12-09,P_BASIC_M,1,19
RN003032,S000473,C00473,2024-01-02,P_BUS_M,0,99
RN003033,S000473,C00473,2024-02-01,P_BUS_M,1,99
RN003034,S000473,C00473,2024-03-02,P_BUS_M,1,99
RN003035,S000473,C00473,2024-04-01,P_BUS_M,1,99
RN003036,S000473,C00473,2024-05-01,P_BUS_M,1,99
RN003037,S000473,C00473,2024-05-31,P_BUS_M,1,99
RN003038,S000473,C00473,2024-06-30,P_BUS_M,1,99
RN003039,S000473,C00473,2024-07-30,P_BUS_M,1,99
RN003040,S000473,C00473,2024-08-29,P_BUS_M,1,99
RN003041,S000473,C00473,2024-09-28,P_BUS_M,1,99
RN003042,S000473,C00473,2024-10-28,P_BUS_M,1,99
RN003043,S000473,C00473,2024-11-27,P_BUS_M,1,99
RN003044,S000473,C00473,2024-12-27,P_BUS_M,1,99
RN003045,S000474,C00474,2023-11-12,P_PRO_M,1,49
RN003046,S000474,C00474,2023-12-12,P_PRO_M,1,49
RN003047,S000474,C00474,2024-01-11,P_PRO_M,1,49
RN003048,S000474,C00474,2024-02-10,P_PRO_M,1,49
RN003049,S000474,C00474,2024-03-11,P_PRO_M,1,49
RN003050,S000474,C00474,2024-04-10,P_PRO_M,1,49
RN003051,S000474,C00474,2024-05-10,P_PRO_M,1,49
RN003052,S000474,C00474,2024-06-09,P_PRO_M,1,49
RN003053,S000474,C00474,2024-07-09,P_PRO_M,1,49
RN003054,S000474,C00474,2024-08-08,P_PRO_M,1,49
RN003055,S000474,C00474,2024-09-07,P_PRO_M,1,49
RN003056,S000474,C00474,2024-10-07,P_PRO_M,0,49
RN003057,S000474,C00474,2024-11-06,P_PRO_M,0,49
RN003058,S000475,C00475,2023-04-12,P_PRO_M,1,49
RN003059,S000475,C00475,2023-05-12,P_PRO_M,1,49
RN003060,S000475,C00475,2023-06-11,P_PRO_M,1,49
RN003061,S000475,C00475,2023-07-11,P_PRO_M,1,49
RN003062,S000475,C00475,2023-08-10,P_PRO_M,1,49
RN003063,S000475,C00475,2023-09-09,P_PRO_M,1,49
RN003064,S000475,C00475,2023-10-09,P_PRO_M,1,49
RN003065,S000475,C00475,2023-11-08,P_PRO_M,0,49
RN003066,S000475,C00475,2023-12-08,P_PRO_M,1,49
RN003067,S000475,C00475,2024-01-07,P_PRO_M,1,49
RN003068,S000475,C00475,2024-02-06,P_PRO_M,1,49
RN003069,S000475,C00475,2024-03-07,P_PRO_M,1,49
RN003070,S000475,C00475,2024-04-06,P_PRO_M,1,49
RN003071,S000475,C00475,2024-05-06,P_PRO_M,1,49
RN003072,S000475,C00475,2024-06-05,P_PRO_M,1,49
RN003073,S000475,C00475,2024-07-05,P_PRO_M,1,49
RN003074,S000475,C00475,2024-08-04,P_PRO_M,1,49
RN003075,S000475,C00475,2024-09-03,P_PRO_M,1,49
RN003076,S000475,C00475,2024-10-03,P_PRO_M,1,49
RN003077,S000475,C00475,2024-11-02,P_PRO_M,1,49
RN003078,S000475,C00475,2024-12-02,P_PRO_M,1,49
RN003079,S000476,C00476,2023-11-12,P_PRO_M,1,49
RN003080,S000476,C00476,2023-12-12,P_PRO_M,1,49
RN003081,S000476,C00476,2024-01-11,P_PRO_M,1,49
RN003082,S000476,C00476,2024-02-10,P_PRO_M,1,49
RN003083,S000476,C00476,2024-03-11,P_PRO_M,1,49
RN003084,S000476,C00476,2024-04-10,P_PRO_M,1,49
RN003085,S000476,C00476,2024-05-10,P_PRO_M,1,49
RN003086,S000476,C00476,2024-06-09,P_PRO_M,1,49
RN003087,S000476,C00476,2024-07-09,P_PRO_M,1,49
RN003088,S000476,C00476,2024-08-08,P_PRO_M,1,49
RN003089,S000476,C00476,2024-09-07,P_PRO_M,1,49
RN003090,S000476,C00476,2024-10-07,P_PRO_M,1,49
RN003091,S000476,C00476,2024-11-06,P_PRO_M,1,49
RN003092,S000476,C00476,2024-12-06,P_PRO_M,1,49
RN003093,S000477,C00477,2024-01-25,P_BUS_M,1,99
RN003094,S000477,C00477,2024-02-24,P_BUS_M,1,99
RN003095,S000477,C00477,2024-03-25,P_BUS_M,0,99
RN003096,S000477,C00477,2024-04-24,P_BUS_M,0,99
RN003097,S000477,C00477,2024-05-24,P_BUS_M,1,99
RN003098,S000477,C00477,2024-06-23,P_BUS_M,1,99
RN003099,S000477,C00477,2024-07-23,P_BUS_M,1,99
RN003100,S000477,C00477,2024-08-22,P_BUS_M,0,99
RN003101,S000477,C00477,2024-09-21,P_BUS_M,1,99
RN003102,S000477,C00477,2024-10-21,P_BUS_M,0,99
RN003103,S000477,C00477,2024-11-20,P_BUS_M,1,99
RN003104,S000477,C00477,2024-12-20,P_BUS_M,0,99
RN003105,S000478,C00478,2024-11-17,P_BASIC_M,1,19
RN003106,S000478,C00478,2024-12-17,P_BASIC_M,1,19
RN003107,S000482,C00482,2024-08-02,P_PRO_M,0,49
RN003108,S000482,C00482,2024-09-01,P_PRO_M,1,49
RN003109,S000482,C00482,2024-10-01,P_PRO_M,1,49
RN003110,S000482,C00482,2024-10-31,P_PRO_M,0,49
RN003111,S000482,C00482,2024-11-30,P_PRO_M,0,49
RN003112,S000483,C00483,2024-12-05,P_BASIC_A,1,16
RN003113,S000484,C00484,2023-02-28,P_BASIC_M,1,19
RN003114,S000484,C00484,2023-03-30,P_BASIC_M,1,19
RN003115,S000484,C00484,2023-04-29,P_BASIC_M,1,19
RN003116,S000484,C00484,2023-05-29,P_BASIC_M,1,19
RN003117,S000484,C00484,2023-06-28,P_BASIC_M,1,19
RN003118,S000484,C00484,2023-07-28,P_BASIC_M,1,19
RN003119,S000484,C00484,2023-08-27,P_BASIC_M,1,19
RN003120,S000484,C00484,2023-09-26,P_BASIC_M,1,19
RN003121,S000484,C00484,2023-10-26,P_BASIC_M,1,19
RN003122,S000484,C00484,2023-11-25,P_BASIC_M,1,19
RN003123,S000484,C00484,2023-12-25,P_BASIC_M,0,19
RN003124,S000484,C00484,2024-01-24,P_BASIC_M,1,19
RN003125,S000484,C00484,2024-02-23,P_BASIC_M,1,19
RN003126,S000484,C00484,2024-03-24,P_BASIC_M,1,19
RN003127,S000484,C00484,2024-04-23,P_BASIC_M,1,19
RN003128,S000484,C00484,2024-05-23,P_BASIC_M,1,19
RN003129,S000484,C00484,2024-06-22,P_BASIC_M,1,19
RN003130,S000484,C00484,2024-07-22,P_BASIC_M,0,19
RN003131,S000484,C00484,2024-08-21,P_BASIC_M,1,19
RN003132,S000484,C00484,2024-09-20,P_BASIC_M,1,19
RN003133,S000484,C00484,2024-10-20,P_BASIC_M,1,19
RN003134,S000484,C00484,2024-11-19,P_BASIC_M,1,19
RN003135,S000484,C00484,2024-12-19,P_BASIC_M,1,19
RN003136,S000485,C00485,2024-04-28,P_BASIC_A,1,16
RN003137,S000486,C00486,2023-10-25,P_ENT_M,1,249
RN003138,S000486,C00486,2023-11-24,P_ENT_M,1,249
RN003139,S000486,C00486,2023-12-24,P_ENT_M,1,249
RN003140,S000486,C00486,2024-01-23,P_ENT_M,1,249
RN003141,S000486,C00486,2024-02-22,P_ENT_M,1,249
RN003142,S000486,C00486,2024-03-23,P_ENT_M,1,249
RN003143,S000486,C00486,2024-04-22,P_ENT_M,1,249
RN003144,S000486,C00486,2024-05-22,P_ENT_M,1,249
RN003145,S000486,C00486,2024-06-21,P_ENT_M,1,249
RN003146,S000486,C00486,2024-07-21,P_ENT_M,1,249
RN003147,S000486,C00486,2024-08-20,P_ENT_M,1,249
RN003148,S000486,C00486,2024-09-19,P_ENT_M,1,249
RN003149,S000486,C00486,2024-10-19,P_ENT_M,0,249
RN003150,S000486,C00486,2024-11-18,P_ENT_M,1,249
RN003151,S000486,C00486,2024-12-18,P_ENT_M,0,249
RN003152,S000487,C00487,2024-07-01,P_BUS_A,1,82
RN003153,S000488,C00488,2024-09-16,P_PRO_M,1,49
RN003154,S000488,C00488,2024-10-16,P_PRO_M,1,49
RN003155,S000488,C00488,2024-11-15,P_PRO_M,1,49
RN003156,S000488,C00488,2024-12-15,P_PRO_M,0,49
RN003157,S000490,C00490,2024-02-09,P_BASIC_A,1,16
RN003158,S000491,C00491,2024-04-21,P_BASIC_A,1,16
RN003159,S000494,C00494,2024-01-19,P_BASIC_M,1,19
RN003160,S000494,C00494,2024-02-18,P_BASIC_M,1,19
RN003161,S000494,C00494,2024-03-19,P_BASIC_M,1,19
RN003162,S000494,C00494,2024-04-18,P_BASIC_M,1,19
RN003163,S000494,C00494,2024-05-18,P_BASIC_M,1,19
RN003164,S000494,C00494,2024-06-17,P_BASIC_M,1,19
RN003165,S000494,C00494,2024-07-17,P_BASIC_M,1,19
RN003166,S000494,C00494,2024-08-16,P_BASIC_M,1,19
RN003167,S000494,C00494,2024-09-15,P_BASIC_M,1,19
RN003168,S000494,C00494,2024-10-15,P_BASIC_M,1,19
RN003169,S000494,C00494,2024-11-14,P_BASIC_M,0,19
RN003170,S000494,C00494,2024-12-14,P_BASIC_M,1,19
RN003171,S000495,C00495,2024-11-17,P_BUS_A,1,82
RN003172,S000498,C00498,2024-07-07,P_PRO_M,1,49
RN003173,S000498,C00498,2024-08-06,P_PRO_M,1,49
RN003174,S000498,C00498,2024-09-05,P_PRO_M,0,49
RN003175,S000498,C00498,2024-10-05,P_PRO_M,1,49
RN003176,S000498,C00498,2024-11-04,P_PRO_M,1,49
RN003177,S000498,C00498,2024-12-04,P_PRO_M,1,49
RN003178,S000499,C00499,2024-04-28,P_PRO_A,0,41
RN003179,S000502,C00502,2024-07-13,P_BASIC_A,1,16
RN003180,S000503,C00503,2023-10-18,P_PRO_M,1,49
RN003181,S000503,C00503,2023-11-17,P_PRO_M,1,49
RN003182,S000503,C00503,2023-12-17,P_PRO_M,1,49
RN003183,S000503,C00503,2024-01-16,P_PRO_M,1,49
RN003184,S000503,C00503,2024-02-15,P_PRO_M,1,49
RN003185,S000503,C00503,2024-03-16,P_PRO_M,1,49
RN003186,S000503,C00503,2024-04-15,P_PRO_M,1,49
RN003187,S000503,C00503,2024-05-15,P_PRO_M,0,49
RN003188,S000503,C00503,2024-06-14,P_PRO_M,0,49
RN003189,S000503,C00503,2024-07-14,P_PRO_M,0,49
RN003190,S000503,C00503,2024-08-13,P_PRO_M,0,49
RN003191,S000504,C00504,2023-03-17,P_PRO_M,1,49
RN003192,S000504,C00504,2023-04-16,P_PRO_M,1,49
RN003193,S000504,C00504,2023-05-16,P_PRO_M,1,49
RN003194,S000504,C00504,2023-06-15,P_PRO_M,0,49
RN003195,S000504,C00504,2023-07-15,P_PRO_M,1,49
RN003196,S000504,C00504,2023-08-14,P_PRO_M,1,49
RN003197,S000504,C00504,2023-09-13,P_PRO_M,1,49
RN003198,S000504,C00504,2023-10-13,P_PRO_M,1,49
RN003199,S000504,C00504,2023-11-12,P_PRO_M,1,49
RN003200,S000504,C00504,2023-12-12,P_PRO_M,1,49
RN003201,S000504,C00504,2024-01-11,P_PRO_M,1,49
RN003202,S000504,C00504,2024-02-10,P_PRO_M,1,49
RN003203,S000504,C00504,2024-03-11,P_PRO_M,1,49
RN003204,S000504,C00504,2024-04-10,P_PRO_M,1,49
RN003205,S000504,C00504,2024-05-10,P_PRO_M,1,49
RN003206,S000504,C00504,2024-06-09,P_PRO_M,1,49
RN003207,S000504,C00504,2024-07-09,P_PRO_M,1,49
RN003208,S000504,C00504,2024-08-08,P_PRO_M,1,49
RN003209,S000504,C00504,2024-09-07,P_PRO_M,1,49
RN003210,S000504,C00504,2024-10-07,P_PRO_M,1,49
RN003211,S000504,C00504,2024-11-06,P_PRO_M,1,49
RN003212,S000504,C00504,2024-12-06,P_PRO_M,1,49
RN003213,S000506,C00506,2023-02-01,P_BASIC_M,0,19
RN003214,S000506,C00506,2023-03-03,P_BASIC_M,0,19
RN003215,S000506,C00506,2023-04-02,P_BASIC_M,0,19
RN003216,S000506,C00506,2023-05-02,P_BASIC_M,1,19
RN003217,S000506,C00506,2023-06-01,P_BASIC_M,1,19
RN003218,S000506,C00506,2023-07-01,P_BASIC_M,1,19
RN003219,S000506,C00506,2023-07-31,P_BASIC_M,1,19
RN003220,S000506,C00506,2023-08-30,P_BASIC_M,0,19
RN003221,S000506,C00506,2023-09-29,P_BASIC_M,1,19
RN003222,S000506,C00506,2023-10-29,P_BASIC_M,1,19
RN003223,S000506,C00506,2023-11-28,P_BASIC_M,1,19
RN003224,S000506,C00506,2023-12-28,P_BASIC_M,0,19
RN003225,S000506,C00506,2024-01-27,P_BASIC_M,0,19
RN003226,S000507,C00507,2024-07-16,P_BASIC_M,0,19
RN003227,S000507,C00507,2024-08-15,P_BASIC_M,1,19
RN003228,S000507,C00507,2024-09-14,P_BASIC_M,1,19
RN003229,S000507,C00507,2024-10-14,P_BASIC_M,1,19
RN003230,S000507,C00507,2024-11-13,P_BASIC_M,1,19
RN003231,S000507,C00507,2024-12-13,P_BASIC_M,1,19
RN003232,S000509,C00509,2024-12-17,P_BUS_M,1,99
RN003233,S000510,C00510,2024-07-20,P_BASIC_A,1,16
RN003234,S000513,C00513,2023-04-12,P_BASIC_M,1,19
RN003235,S000513,C00513,2023-05-12,P_BASIC_M,1,19
RN003236,S000513,C00513,2023-06-11,P_BASIC_M,1,19
RN003237,S000513,C00513,2023-07-11,P_BASIC_M,1,19
RN003238,S000513,C00513,2023-08-10,P_BASIC_M,1,19
RN003239,S000513,C00513,2023-09-09,P_BASIC_M,1,19
RN003240,S000513,C00513,2023-10-09,P_BASIC_M,1,19
RN003241,S000513,C00513,2023-11-08,P_BASIC_M,1,19
RN003242,S000513,C00513,2023-12-08,P_BASIC_M,1,19
RN003243,S000513,C00513,2024-01-07,P_BASIC_M,0,19
RN003244,S000513,C00513,2024-02-06,P_BASIC_M,0,19
RN003245,S000514,C00514,2024-12-11,P_BASIC_M,0,19
RN003246,S000516,C00516,2024-10-30,P_BASIC_M,1,19
RN003247,S000516,C00516,2024-11-29,P_BASIC_M,1,19
RN003248,S000516,C00516,2024-12-29,P_BASIC_M,1,19
RN003249,S000517,C00517,2023-12-18,P_BASIC_M,1,19
RN003250,S000517,C00517,2024-01-17,P_BASIC_M,1,19
RN003251,S000517,C00517,2024-02-16,P_BASIC_M,1,19
RN003252,S000517,C00517,2024-03-17,P_BASIC_M,1,19
RN003253,S000517,C00517,2024-04-16,P_BASIC_M,0,19
RN003254,S000517,C00517,2024-05-16,P_BASIC_M,1,19
RN003255,S000517,C00517,2024-06-15,P_BASIC_M,1,19
RN003256,S000517,C00517,2024-07-15,P_BASIC_M,1,19
RN003257,S000517,C00517,2024-08-14,P_BASIC_M,1,19
RN003258,S000517,C00517,2024-09-13,P_BASIC_M,1,19
RN003259,S000517,C00517,2024-10-13,P_BASIC_M,1,19
RN003260,S000517,C00517,2024-11-12,P_BASIC_M,1,19
RN003261,S000517,C00517,2024-12-12,P_BASIC_M,1,19
RN003262,S000519,C00519,2023-06-07,P_BASIC_M,1,19
RN003263,S000519,C00519,2023-07-07,P_BASIC_M,1,19
RN003264,S000519,C00519,2023-08-06,P_BASIC_M,1,19
RN003265,S000519,C00519,2023-09-05,P_BASIC_M,1,19
RN003266,S000519,C00519,2023-10-05,P_BASIC_M,1,19
RN003267,S000519,C00519,2023-11-04,P_BASIC_M,1,19
RN003268,S000519,C00519,2023-12-04,P_BASIC_M,1,19
RN003269,S000519,C00519,2024-01-03,P_BASIC_M,1,19
RN003270,S000519,C00519,2024-02-02,P_BASIC_M,0,19
RN003271,S000519,C00519,2024-03-03,P_BASIC_M,1,19
RN003272,S000519,C00519,2024-04-02,P_BASIC_M,1,19
RN003273,S000519,C00519,2024-05-02,P_BASIC_M,1,19
RN003274,S000519,C00519,2024-06-01,P_BASIC_M,0,19
RN003275,S000519,C00519,2024-07-01,P_BASIC_M,1,19
RN003276,S000519,C00519,2024-07-31,P_BASIC_M,1,19
RN003277,S000519,C00519,2024-08-30,P_BASIC_M,1,19
RN003278,S000519,C00519,2024-09-29,P_BASIC_M,1,19
RN003279,S000519,C00519,2024-10-29,P_BASIC_M,1,19
RN003280,S000519,C00519,2024-11-28,P_BASIC_M,1,19
RN003281,S000519,C00519,2024-12-28,P_BASIC_M,1,19
RN003282,S000520,C00520,2023-12-04,P_BASIC_M,1,19
RN003283,S000520,C00520,2024-01-03,P_BASIC_M,1,19
RN003284,S000520,C00520,2024-02-02,P_BASIC_M,1,19
RN003285,S000520,C00520,2024-03-03,P_BASIC_M,1,19
RN003286,S000520,C00520,2024-04-02,P_BASIC_M,1,19
RN003287,S000520,C00520,2024-05-02,P_BASIC_M,1,19
RN003288,S000520,C00520,2024-06-01,P_BASIC_M,1,19
RN003289,S000520,C00520,2024-07-01,P_BASIC_M,1,19
RN003290,S000520,C00520,2024-07-31,P_BASIC_M,1,19
RN003291,S000520,C00520,2024-08-30,P_BASIC_M,1,19
RN003292,S000520,C00520,2024-09-29,P_BASIC_M,0,19
RN003293,S000520,C00520,2024-10-29,P_BASIC_M,1,19
RN003294,S000520,C00520,2024-11-28,P_BASIC_M,1,19
RN003295,S000520,C00520,2024-12-28,P_BASIC_M,1,19
RN003296,S000522,C00522,2024-11-12,P_BASIC_A,0,16
RN003297,S000524,C00524,2024-03-24,P_BASIC_M,1,19
RN003298,S000524,C00524,2024-04-23,P_BASIC_M,1,19
RN003299,S000524,C00524,2024-05-23,P_BASIC_M,1,19
RN003300,S000524,C00524,2024-06-22,P_BASIC_M,1,19
RN003301,S000524,C00524,2024-07-22,P_BASIC_M,1,19
RN003302,S000524,C00524,2024-08-21,P_BASIC_M,1,19
RN003303,S000524,C00524,2024-09-20,P_BASIC_M,1,19
RN003304,S000524,C00524,2024-10-20,P_BASIC_M,1,19
RN003305,S000524,C00524,2024-11-19,P_BASIC_M,1,19
RN003306,S000524,C00524,2024-12-19,P_BASIC_M,1,19
RN003307,S000525,C00525,2024-11-30,P_BASIC_A,1,16
RN003308,S000527,C00527,2024-10-29,P_PRO_A,0,41
RN003309,S000528,C00528,2024-08-20,P_PRO_M,1,49
RN003310,S000528,C00528,2024-09-19,P_PRO_M,1,49
RN003311,S000528,C00528,2024-10-19,P_PRO_M,1,49
RN003312,S000528,C00528,2024-11-18,P_PRO_M,0,49
RN003313,S000528,C00528,2024-12-18,P_PRO_M,1,49
RN003314,S000529,C00529,2023-06-10,P_BASIC_M,1,19
RN003315,S000529,C00529,2023-07-10,P_BASIC_M,1,19
RN003316,S000529,C00529,2023-08-09,P_BASIC_M,1,19
RN003317,S000529,C00529,2023-09-08,P_BASIC_M,1,19
RN003318,S000529,C00529,2023-10-08,P_BASIC_M,1,19
RN003319,S000529,C00529,2023-11-07,P_BASIC_M,1,19
RN003320,S000529,C00529,2023-12-07,P_BASIC_M,1,19
RN003321,S000529,C00529,2024-01-06,P_BASIC_M,1,19
RN003322,S000529,C00529,2024-02-05,P_BASIC_M,0,19
RN003323,S000529,C00529,2024-03-06,P_BASIC_M,1,19
RN003324,S000529,C00529,2024-04-05,P_BASIC_M,1,19
RN003325,S000529,C00529,2024-05-05,P_BASIC_M,1,19
RN003326,S000529,C00529,2024-06-04,P_BASIC_M,0,19
RN003327,S000529,C00529,2024-07-04,P_BASIC_M,0,19
RN003328,S000529,C00529,2024-08-03,P_BASIC_M,0,19
RN003329,S000530,C00530,2024-07-15,P_PRO_A,1,41
RN003330,S000531,C00531,2024-04-05,P_PRO_M,1,49
RN003331,S000531,C00531,2024-05-05,P_PRO_M,1,49
RN003332,S000531,C00531,2024-06-04,P_PRO_M,1,49
RN003333,S000531,C00531,2024-07-04,P_PRO_M,1,49
RN003334,S000531,C00531,2024-08-03,P_PRO_M,0,49
RN003335,S000531,C00531,2024-09-02,P_PRO_M,1,49
RN003336,S000531,C00531,2024-10-02,P_PRO_M,1,49
RN003337,S000531,C00531,2024-11-01,P_PRO_M,0,49
RN003338,S000531,C00531,2024-12-01,P_PRO_M,0,49
RN003339,S000531,C00531,2024-12-31,P_PRO_M,1,49
RN003340,S000535,C00535,2023-07-28,P_PRO_M,1,49
RN003341,S000535,C00535,2023-08-27,P_PRO_M,1,49
RN003342,S000535,C00535,2023-09-26,P_PRO_M,1,49
RN003343,S000535,C00535,2023-10-26,P_PRO_M,0,49
RN003344,S000535,C00535,2023-11-25,P_PRO_M,1,49
RN003345,S000535,C00535,2023-12-25,P_PRO_M,1,49
RN003346,S000535,C00535,2024-01-24,P_PRO_M,0,49
RN003347,S000535,C00535,2024-02-23,P_PRO_M,1,49
RN003348,S000535,C00535,2024-03-24,P_PRO_M,0,49
RN003349,S000535,C00535,2024-04-23,P_PRO_M,1,49
RN003350,S000535,C00535,2024-05-23,P_PRO_M,1,49
RN003351,S000535,C00535,2024-06-22,P_PRO_M,1,49
RN003352,S000535,C00535,2024-07-22,P_PRO_M,1,49
RN003353,S000535,C00535,2024-08-21,P_PRO_M,1,49
RN003354,S000535,C00535,2024-09-20,P_PRO_M,1,49
RN003355,S000535,C00535,2024-10-20,P_PRO_M,1,49
RN003356,S000535,C00535,2024-11-19,P_PRO_M,0,49
RN003357,S000535,C00535,2024-12-19,P_PRO_M,0,49
RN003358,S000536,C00536,2024-10-22,P_PRO_M,1,49
RN003359,S000536,C00536,2024-11-21,P_PRO_M,1,49
RN003360,S000536,C00536,2024-12-21,P_PRO_M,0,49
RN003361,S000537,C00537,2024-09-04,P_BUS_M,0,99
RN003362,S000537,C00537,2024-10-04,P_BUS_M,1,99
RN003363,S000537,C00537,2024-11-03,P_BUS_M,1,99
RN003364,S000537,C00537,2024-12-03,P_BUS_M,1,99
RN003365,S000538,C00538,2023-12-05,P_BASIC_M,1,19
RN003366,S000538,C00538,2024-01-04,P_BASIC_M,1,19
RN003367,S000538,C00538,2024-02-03,P_BASIC_M,1,19
RN003368,S000538,C00538,2024-03-04,P_BASIC_M,0,19
RN003369,S000538,C00538,2024-04-03,P_BASIC_M,0,19
RN003370,S000538,C00538,2024-05-03,P_BASIC_M,1,19
RN003371,S000538,C00538,2024-06-02,P_BASIC_M,1,19
RN003372,S000538,C00538,2024-07-02,P_BASIC_M,0,19
RN003373,S000538,C00538,2024-08-01,P_BASIC_M,0,19
RN003374,S000538,C00538,2024-08-31,P_BASIC_M,0,19
RN003375,S000540,C00540,2024-08-14,P_BUS_M,1,99
RN003376,S000540,C00540,2024-09-13,P_BUS_M,1,99
RN003377,S000540,C00540,2024-10-13,P_BUS_M,0,99
RN003378,S000540,C00540,2024-11-12,P_BUS_M,0,99
RN003379,S000541,C00541,2024-01-01,P_BASIC_A,1,16
RN003380,S000541,C00541,2024-12-31,P_BASIC_A,1,16
RN003381,S000542,C00542,2024-11-07,P_PRO_A,0,41
RN003382,S000543,C00543,2024-10-20,P_BASIC_A,1,16
RN003383,S000544,C00544,2023-09-03,P_PRO_M,1,49
RN003384,S000544,C00544,2023-10-03,P_PRO_M,0,49
RN003385,S000544,C00544,2023-11-02,P_PRO_M,1,49
RN003386,S000544,C00544,2023-12-02,P_PRO_M,1,49
RN003387,S000544,C00544,2024-01-01,P_PRO_M,1,49
RN003388,S000544,C00544,2024-01-31,P_PRO_M,1,49
RN003389,S000544,C00544,2024-03-01,P_PRO_M,1,49
RN003390,S000544,C00544,2024-03-31,P_PRO_M,1,49
RN003391,S000544,C00544,2024-04-30,P_PRO_M,1,49
RN003392,S000544,C00544,2024-05-30,P_PRO_M,1,49
RN003393,S000544,C00544,2024-06-29,P_PRO_M,1,49
RN003394,S000544,C00544,2024-07-29,P_PRO_M,1,49
RN003395,S000544,C00544,2024-08-28,P_PRO_M,1,49
RN003396,S000544,C00544,2024-09-27,P_PRO_M,1,49
RN003397,S000544,C00544,2024-10-27,P_PRO_M,1,49
RN003398,S000544,C00544,2024-11-26,P_PRO_M,1,49
RN003399,S000544,C00544,2024-12-26,P_PRO_M,1,49
RN003400,S000547,C00547,2024-10-13,P_BASIC_M,1,19
RN003401,S000547,C00547,2024-11-12,P_BASIC_M,0,19
RN003402,S000547,C00547,2024-12-12,P_BASIC_M,1,19
RN003403,S000548,C00548,2024-12-01,P_BASIC_M,1,19
RN003404,S000548,C00548,2024-12-31,P_BASIC_M,1,19
RN003405,S000549,C00549,2024-11-25,P_PRO_A,1,41
RN003406,S000552,C00552,2024-04-27,P_PRO_M,0,49
RN003407,S000552,C00552,2024-05-27,P_PRO_M,1,49
RN003408,S000552,C00552,2024-06-26,P_PRO_M,0,49
RN003409,S000552,C00552,2024-07-26,P_PRO_M,0,49
RN003410,S000554,C00554,2023-09-06,P_BUS_M,1,99
RN003411,S000554,C00554,2023-10-06,P_BUS_M,1,99
RN003412,S000554,C00554,2023-11-05,P_BUS_M,1,99
RN003413,S000554,C00554,2023-12-05,P_BUS_M,1,99
RN003414,S000554,C00554,2024-01-04,P_BUS_M,1,99
RN003415,S000554,C00554,2024-02-03,P_BUS_M,1,99
RN003416,S000554,C00554,2024-03-04,P_BUS_M,1,99
RN003417,S000554,C00554,2024-04-03,P_BUS_M,1,99
